precomin;precomed;precomax;idPu;dataCadastro;idParceiro;data
3334.34;0;3334.34;622710;;0;19/07/2016
3334.34;0;3334.34;622710;;0;20/07/2016
3334.34;0;3334.34;622710;;0;21/07/2016
3334.34;0;3334.34;622710;;0;22/07/2016
3334.34;0;3334.34;622710;;0;23/07/2016
3334.34;0;3334.34;622710;;0;24/07/2016
3334.34;0;3334.34;622710;;0;25/07/2016
3334.34;0;3334.34;622710;;0;26/07/2016
3334.34;0;3334.34;622710;;0;27/07/2016
3334.34;0;3334.34;622710;;0;28/07/2016
3334.34;0;3334.34;622710;;0;29/07/2016
3334.34;0;3334.34;622710;;0;30/07/2016
3334.34;0;3334.34;622710;;0;31/07/2016
3334.34;0;3334.34;622710;;0;01/08/2016
3334.34;0;3334.34;622710;;0;02/08/2016
3334.34;0;3334.34;622710;;0;03/08/2016
3334.34;0;3334.34;622710;;0;04/08/2016
3334.34;0;3334.34;622710;;0;05/08/2016
3334.34;0;3334.34;622710;;0;06/08/2016
3334.34;0;3334.34;622710;;0;07/08/2016
3233.9;0;3334.34;622710;;0;08/08/2016
2939.9;3334;3334.34;622710;;0;09/08/2016
2939.9;3233;3674.88;622710;;0;10/08/2016
3334.34;2939;3749.9;622710;;0;11/08/2016
3334.34;2939;3749.9;622710;;0;12/08/2016
3334.34;2939;3334.34;622710;;0;13/08/2016
3334.34;2939;3334.34;622710;;0;14/08/2016
3334.34;2939;3561.55;622710;;0;15/08/2016
3334.34;2939;3561.55;622710;;0;16/08/2016
3334.34;2939;3561.55;622710;;0;17/08/2016
3334.34;2939;3561.55;622710;;0;18/08/2016
3334.34;2939;3561.55;622710;;0;19/08/2016
3334.34;2939;3561.55;622710;;0;20/08/2016
3334.34;2939;3561.55;622710;;0;21/08/2016
3334.34;2939;3674.88;622710;;0;22/08/2016
3334.34;2939;3561.55;622710;;0;23/08/2016
3334.34;2939;3561.55;622710;;0;24/08/2016
2939.9;2939;3429.9;622710;;0;25/08/2016
2939.9;2939;3499.9;622710;;0;26/08/2016
3135.02;2939;3135.02;622710;;0;27/08/2016
3135.02;2939;3135.02;622710;;0;28/08/2016
2699.1;2939;3334.34;622710;;0;29/08/2016
2699.1;2939;3334.34;622710;;0;30/08/2016
