precomin;precomed;precomax;idPu;dataCadastro;idParceiro;data
688.75;0;739.8;586746;;0;18/02/2016
652.5;0;787.5;586746;;0;19/02/2016
652.5;0;739.8;586746;;0;20/02/2016
719.1;0;796.5;586746;;0;21/02/2016
719.1;0;796.5;586746;;0;22/02/2016
700.2;0;739.8;586746;;0;23/02/2016
689;0;845.63;586746;;0;24/02/2016
660.25;0;749;586746;;0;25/02/2016
719.1;0;799.9;586746;;0;26/02/2016
719.1;0;779;586746;;0;27/02/2016
719.1;0;899;586746;;0;28/02/2016
701.01;0;779;586746;;0;29/02/2016
701.01;0;779;586746;;0;01/03/2016
719.1;0;775;586746;;0;02/03/2016
719.1;0;775;586746;;0;03/03/2016
719.1;0;899;586746;;0;04/03/2016
652.5;0;749;586746;;0;05/03/2016
652.5;0;749;586746;;0;06/03/2016
719.1;0;775;586746;;0;07/03/2016
719.1;0;775;586746;;0;08/03/2016
719.1;0;775;586746;;0;09/03/2016
719.1;0;775;586746;;0;10/03/2016
719.1;0;775;586746;;0;11/03/2016
704.65;0;775;586746;;0;12/03/2016
636.65;0;775;586746;;0;13/03/2016
719.1;0;775;586746;;0;14/03/2016
719.1;0;775;586746;;0;15/03/2016
719.1;0;849.9;586746;;0;16/03/2016
719.1;0;849.9;586746;;0;17/03/2016
719.1;0;849.9;586746;;0;18/03/2016
719.1;0;849.9;586746;;0;19/03/2016
719.1;0;849.9;586746;;0;20/03/2016
719.1;0;774;586746;;0;21/03/2016
719.1;0;1009;586746;;0;22/03/2016
719.1;0;849.9;586746;;0;23/03/2016
719.1;0;1009;586746;;0;24/03/2016
736;0;1009;586746;;0;25/03/2016
719.1;0;1009;586746;;0;26/03/2016
736;0;1009;586746;;0;27/03/2016
758.79;0;1009;586746;;0;28/03/2016
758.79;0;1009;586746;;0;29/03/2016
758.79;0;1009;586746;;0;30/03/2016
758.79;0;1009;586746;;0;31/03/2016
758.79;0;806.55;586746;;0;01/04/2016
797.05;0;849.9;586746;;0;02/04/2016
797.05;0;849.9;586746;;0;03/04/2016
719.1;0;797.05;586746;;0;04/04/2016
719.1;0;797.05;586746;;0;05/04/2016
776.06;0;776.06;586746;;0;06/04/2016
719.1;0;799.9;586746;;0;07/04/2016
719.1;0;799.9;586746;;0;08/04/2016
719.1;0;799.9;586746;;0;09/04/2016
719.1;0;799.9;586746;;0;10/04/2016
719.1;0;796.9;586746;;0;11/04/2016
719.1;0;973.71;586746;;0;12/04/2016
787.9;0;973.71;586746;;0;13/04/2016
719.1;0;973.71;586746;;0;14/04/2016
719.1;0;973.71;586746;;0;15/04/2016
719.1;0;973.71;586746;;0;16/04/2016
719.1;0;992.16;586746;;0;17/04/2016
719.1;0;992.16;586746;;0;18/04/2016
719.1;0;992.16;586746;;0;19/04/2016
719.1;0;992.16;586746;;0;20/04/2016
719.1;0;992.16;586746;;0;21/04/2016
719.1;0;992.16;586746;;0;22/04/2016
782.9;0;992.16;586746;;0;23/04/2016
719.1;0;992.16;586746;;0;24/04/2016
719.1;0;992.16;586746;;0;25/04/2016
719.1;0;992.16;586746;;0;26/04/2016
787.9;0;992.16;586746;;0;27/04/2016
674.1;0;992.16;586746;;0;28/04/2016
719.1;0;992.16;586746;;0;29/04/2016
719.1;0;992.16;586746;;0;30/04/2016
719.1;0;992.16;586746;;0;01/05/2016
748.98;0;992.16;586746;;0;02/05/2016
748.98;0;990.2;586746;;0;03/05/2016
748.98;0;992.16;586746;;0;04/05/2016
748.98;0;990.2;586746;;0;05/05/2016
741.86;0;854.05;586746;;0;06/05/2016
748.98;0;854.05;586746;;0;07/05/2016
748.98;0;854.05;586746;;0;08/05/2016
702.81;0;899;586746;;0;09/05/2016
731.61;0;899;586746;;0;10/05/2016
683.1;0;854.05;586746;;0;11/05/2016
683.1;0;854.05;586746;;0;12/05/2016
683.1;0;899.1;586746;;0;13/05/2016
683.1;0;899.1;586746;;0;14/05/2016
683.1;0;899.1;586746;;0;15/05/2016
759.9;0;899.1;586746;;0;16/05/2016
749;0;899.1;586746;;0;17/05/2016
721.9;0;899.1;586746;;0;18/05/2016
721.9;0;899.1;586746;;0;19/05/2016
751.56;0;899.1;586746;;0;20/05/2016
751.56;0;899.1;586746;;0;21/05/2016
751.56;0;899.1;586746;;0;22/05/2016
751.56;0;899.1;586746;;0;23/05/2016
740.05;0;853.76;586746;;0;24/05/2016
751.56;0;899.1;586746;;0;25/05/2016
751.56;0;899.1;586746;;0;26/05/2016
751.56;0;899.1;586746;;0;27/05/2016
751.56;0;899.1;586746;;0;28/05/2016
740.05;0;899.1;586746;;0;29/05/2016
772.26;0;1004.21;586746;;0;30/05/2016
772.26;0;1004.21;586746;;0;31/05/2016
739.96;0;1004.21;586746;;0;01/06/2016
739.96;0;1004.21;586746;;0;02/06/2016
739.96;0;1040.07;586746;;0;03/06/2016
778.9;0;1040.07;586746;;0;04/06/2016
778.9;0;1040.07;586746;;0;05/06/2016
778.9;0;1040.07;586746;;0;06/06/2016
778.9;0;1040.07;586746;;0;07/06/2016
778.9;0;1040.07;586746;;0;08/06/2016
778.9;0;1040.07;586746;;0;09/06/2016
778.9;0;1040.07;586746;;0;10/06/2016
788.4;0;1040.07;586746;;0;11/06/2016
788.4;0;1040.07;586746;;0;12/06/2016
751.36;0;1004.21;586746;;0;13/06/2016
758.79;0;1004.21;586746;;0;14/06/2016
758.79;0;1004.21;586746;;0;15/06/2016
749.29;0;1004.21;586746;;0;16/06/2016
749.29;0;1004.21;586746;;0;17/06/2016
749.29;0;1004.21;586746;;0;18/06/2016
749.29;0;1004.21;586746;;0;20/06/2016
749.29;0;1004.21;586746;;0;22/06/2016
749.29;0;1004.21;586746;;0;23/06/2016
749.29;0;1004.21;586746;;0;25/06/2016
747.12;0;1004.21;586746;;0;27/06/2016
751.56;0;1004.21;586746;;0;02/07/2016
752.39;0;1004.21;586746;;0;05/07/2016
752.39;0;1004.21;586746;;0;06/07/2016
752.39;0;1004.21;586746;;0;07/07/2016
790.38;0;1004.21;586746;;0;08/07/2016
788.65;0;1004.21;586746;;0;09/07/2016
788.65;0;1004.21;586746;;0;10/07/2016
791.12;0;1004.21;586746;;0;11/07/2016
796.78;0;1004.21;586746;;0;12/07/2016
796.78;0;1004.21;586746;;0;13/07/2016
796.78;0;1004.21;586746;;0;14/07/2016
809.1;0;1004.21;586746;;0;19/07/2016
803.9;0;1004.21;586746;;0;20/07/2016
803.9;0;1004.21;586746;;0;21/07/2016
789;0;1004.21;586746;;0;22/07/2016
789;0;1004.21;586746;;0;23/07/2016
796.65;0;1004.21;586746;;0;24/07/2016
797.74;0;1004.21;586746;;0;25/07/2016
764.99;0;1004.21;586746;;0;26/07/2016
764.99;0;999;586746;;0;27/07/2016
749.55;0;999;586746;;0;28/07/2016
764.99;0;999;586746;;0;29/07/2016
764.99;0;999;586746;;0;30/07/2016
764.99;0;1004.21;586746;;0;31/07/2016
795.33;0;1004.21;586746;;0;01/08/2016
833.82;0;1065.13;586746;;0;02/08/2016
827.36;0;1065.13;586746;;0;03/08/2016
787.55;0;1065.13;586746;;0;04/08/2016
779;0;1065.13;586746;;0;05/08/2016
779;0;1065.13;586746;;0;06/08/2016
740.05;0;1065.13;586746;;0;07/08/2016
740.05;0;1065.13;586746;;0;08/08/2016
773.94;740;1065.13;586746;;0;09/08/2016
759.05;740;1065.13;586746;;0;10/08/2016
759.05;740;1065.13;586746;;0;11/08/2016
759.05;740;1099;586746;;0;12/08/2016
759;740;1099;586746;;0;13/08/2016
759;740;1099;586746;;0;14/08/2016
759;740;1099;586746;;0;15/08/2016
759;740;1099;586746;;0;16/08/2016
777.1;740;1099;586746;;0;17/08/2016
777.1;740;1065.13;586746;;0;18/08/2016
777.1;740;1065.13;586746;;0;19/08/2016
777.1;740;1065.13;586746;;0;20/08/2016
749.55;740;1065.13;586746;;0;21/08/2016
749.55;740;1065.13;586746;;0;22/08/2016
749.55;740;1099;586746;;0;23/08/2016
749.55;740;1099;586746;;0;24/08/2016
749.55;740;1099;586746;;0;25/08/2016
749.55;740;1099;586746;;0;26/08/2016
749.55;740;1099;586746;;0;27/08/2016
749.55;740;1099;586746;;0;28/08/2016
719.99;740;1099;586746;;0;29/08/2016
719.99;740;1065.13;586746;;0;30/08/2016
719.99;719;1098.99;586746;;0;31/08/2016
719.99;719;1098.99;586746;;0;01/09/2016
719.99;719;1098.99;586746;;0;02/09/2016
749.55;719;1098.99;586746;;0;03/09/2016
759.99;719;1098.99;586746;;0;04/09/2016
759.99;719;1098.99;586746;;0;05/09/2016
759.99;719;1065.13;586746;;0;06/09/2016
719.99;719;1065.13;586746;;0;07/09/2016
719.99;719;1065.13;586746;;0;08/09/2016
719.99;719;1099;586746;;0;09/09/2016
719.99;719;1099;586746;;0;10/09/2016
719.99;719;1099;586746;;0;11/09/2016
719.99;719;1099;586746;;0;12/09/2016
719.99;719;1099;586746;;0;13/09/2016
719.99;719;1099;586746;;0;14/09/2016
719.99;719;1099;586746;;0;15/09/2016
719.99;719;1099;586746;;0;16/09/2016
749.55;719;1099;586746;;0;17/09/2016
749.55;719;1099;586746;;0;18/09/2016
749.55;719;1099;586746;;0;19/09/2016
749.55;719;1099;586746;;0;20/09/2016
759.05;719;1099;586746;;0;21/09/2016
759.05;719;1099;586746;;0;22/09/2016
759.05;719;1099;586746;;0;23/09/2016
768.29;719;1099;586746;;0;24/09/2016
759.05;719;1099;586746;;0;25/09/2016
768.29;719;1099;586746;;0;26/09/2016
759.05;719;1099;586746;;0;27/09/2016
768.29;719;1099;586746;;0;28/09/2016
768.29;719;1099;586746;;0;29/09/2016
768.29;719;1169.1;586746;;0;30/09/2016
768.29;719;1169.1;586746;;0;01/10/2016
768.29;719;1169.1;586746;;0;02/10/2016
768.29;719;1169.1;586746;;0;03/10/2016
759.99;719;1169.1;586746;;0;04/10/2016
759.99;719;1169.1;586746;;0;05/10/2016
768.29;719;1169.1;586746;;0;06/10/2016
768.29;719;1169.1;586746;;0;07/10/2016
727.2;719;1099;586746;;0;08/10/2016
727.2;719;1099;586746;;0;09/10/2016
727.2;719;1099;586746;;0;10/10/2016
768.55;719;1099;586746;;0;11/10/2016
759;719;1099;586746;;0;12/10/2016
759;719;1099;586746;;0;13/10/2016
768.55;719;1099;586746;;0;14/10/2016
768.55;719;1099;586746;;0;15/10/2016
768.55;727;1099;586746;;0;16/10/2016
768.55;727;1099;586746;;0;17/10/2016
768.55;727;1169.1;586746;;0;18/10/2016
768.55;727;1169.1;586746;;0;19/10/2016
768.55;727;1119.96;586746;;0;20/10/2016
759.99;727;1169.1;586746;;0;21/10/2016
759.99;727;1169.1;586746;;0;22/10/2016
767.6;727;1119.96;586746;;0;23/10/2016
767.6;727;1119.96;586746;;0;24/10/2016
767.6;727;1119.96;586746;;0;25/10/2016
768.55;727;1119.96;586746;;0;26/10/2016
768.55;727;1119.96;586746;;0;27/10/2016
749.29;727;1119.96;586746;;0;28/10/2016
749.29;727;1169.1;586746;;0;29/10/2016
749.29;727;1169.1;586746;;0;30/10/2016
749.29;727;1119.96;586746;;0;31/10/2016
719.1;727;1169.1;586746;;0;01/11/2016
719.1;727;1119.96;586746;;0;02/11/2016
719.1;719;1119.96;586746;;0;03/11/2016
719.1;719;1119.96;586746;;0;04/11/2016
746.99;719;1119.96;586746;;0;05/11/2016
746.99;719;1119.96;586746;;0;06/11/2016
719.99;719;1119.96;586746;;0;07/11/2016
719.99;719;1119.96;586746;;0;08/11/2016
737.99;719;1119.96;586746;;0;09/11/2016
729.35;719;1119.96;586746;;0;10/11/2016
711.31;719;1119.96;586746;;0;11/11/2016
711.31;719;1119.96;586746;;0;12/11/2016
711.31;719;1119.96;586746;;0;13/11/2016
711.31;719;1062.7;586746;;0;14/11/2016
711.31;719;1062.7;586746;;0;15/11/2016
711.31;719;1119.96;586746;;0;16/11/2016
711.31;719;1169.1;586746;;0;17/11/2016
711.31;711;1119.96;586746;;0;18/11/2016
749.9;711;1119.96;586746;;0;19/11/2016
749.9;711;1119.96;586746;;0;20/11/2016
719.99;711;1119.96;586746;;0;21/11/2016
711.31;711;1119.96;586746;;0;22/11/2016
711.31;711;1119.96;586746;;0;23/11/2016
549;711;1119.96;586746;;0;24/11/2016
549;711;1119.96;586746;;0;25/11/2016
539.1;711;1119.96;586746;;0;26/11/2016
539.1;711;1119.96;586746;;0;27/11/2016
703.99;711;1119.96;586746;;0;28/11/2016
719.1;711;1119.96;586746;;0;29/11/2016
711.31;711;1119.96;586746;;0;30/11/2016
711.31;549;1119.96;586746;;0;01/12/2016
674.91;549;1119.96;586746;;0;02/12/2016
674.91;539;1119.96;586746;;0;03/12/2016
674.91;539;999;586746;;0;04/12/2016
674.91;539;999;586746;;0;05/12/2016
674.91;539;1119.96;586746;;0;06/12/2016
674.91;539;1144.98;586746;;0;07/12/2016
674.91;539;1144.98;586746;;0;08/12/2016
674.91;539;1144.98;586746;;0;09/12/2016
674.91;539;1055.1;586746;;0;10/12/2016
674.91;539;1044;586746;;0;11/12/2016
674.91;539;1054.98;586746;;0;12/12/2016
711.31;539;1055.1;586746;;0;13/12/2016
711.31;539;1054.98;586746;;0;14/12/2016
711.31;539;1054.98;586746;;0;15/12/2016
711.31;539;1054.98;586746;;0;16/12/2016
711.31;539;1054.98;586746;;0;17/12/2016
711.31;539;1054.98;586746;;0;18/12/2016
711.31;674;1054.98;586746;;0;19/12/2016
711.31;711;1144.98;586746;;0;20/12/2016
711.31;711;1144.98;586746;;0;21/12/2016
711.31;711;1103;586746;;0;22/12/2016
711.31;711;1103;586746;;0;23/12/2016
711.31;711;1103;586746;;0;24/12/2016
711.31;711;1103;586746;;0;25/12/2016
711.31;711;1103;586746;;0;26/12/2016
701.91;711;899;586746;;0;27/12/2016
701.91;711;899;586746;;0;28/12/2016
701.91;701;899;586746;;0;29/12/2016
711.31;701;899;586746;;0;30/12/2016
758.79;701;899;586746;;0;31/12/2016
758.79;701;1169.1;586746;;0;01/01/2017
712.49;701;1169.1;586746;;0;02/01/2017
712.49;701;909;586746;;0;03/01/2017
712.49;701;909;586746;;0;04/01/2017
712.49;701;909;586746;;0;05/01/2017
749.93;711;909;586746;;0;06/01/2017
749.93;712;909;586746;;0;07/01/2017
