precomin;precomed;precomax;idPu;dataCadastro;idParceiro;data
1139.9;0;1139.9;623419;;0;26/08/2016
1139.9;0;1139.9;623419;;0;27/08/2016
1139.9;1139;1139.9;623419;;0;28/08/2016
1139.9;1139;1139.9;623419;;0;29/08/2016
1139.9;1139;1139.9;623419;;0;30/08/2016
1139.9;1139;1139.9;623419;;0;31/08/2016
1139.9;1139;1139.9;623419;;0;01/09/2016
1139.9;1139;1139.9;623419;;0;02/09/2016
1139.9;1139;1139.9;623419;;0;03/09/2016
1139.9;1139;1139.9;623419;;0;04/09/2016
1139.9;1139;1139.9;623419;;0;05/09/2016
1139.9;1139;1139.9;623419;;0;06/09/2016
1139.9;1139;1139.9;623419;;0;07/09/2016
1139.9;1139;1139.9;623419;;0;08/09/2016
1139.9;1139;1139.9;623419;;0;09/09/2016
1139.9;1139;1139.9;623419;;0;10/09/2016
1139.9;1139;1139.9;623419;;0;11/09/2016
1139.9;1139;1139.9;623419;;0;12/09/2016
1139.9;1139;1139.9;623419;;0;13/09/2016
1139.9;1139;1139.9;623419;;0;14/09/2016
1139.9;1139;1139.9;623419;;0;15/09/2016
1139.9;1139;1139.9;623419;;0;16/09/2016
1139.9;1139;1139.9;623419;;0;17/09/2016
1139.9;1139;1139.9;623419;;0;18/09/2016
1139.9;1139;1139.9;623419;;0;19/09/2016
1139.9;1139;1277.22;623419;;0;20/09/2016
1139.9;1139;1277.22;623419;;0;21/09/2016
1139.9;1139;1277.22;623419;;0;22/09/2016
1139.9;1139;1277.22;623419;;0;23/09/2016
1139.9;1139;1277.22;623419;;0;24/09/2016
1139.9;1139;1277.22;623419;;0;25/09/2016
1105.43;1139;1277.22;623419;;0;26/09/2016
1105.43;1139;1277.22;623419;;0;27/09/2016
1105.43;1105;1277.22;623419;;0;28/09/2016
1105.43;1105;1277.22;623419;;0;29/09/2016
967.12;1105;1277.22;623419;;0;30/09/2016
967.12;1105;1277.22;623419;;0;01/10/2016
967.12;967;1277.22;623419;;0;02/10/2016
967.12;967;1277.22;623419;;0;03/10/2016
967.12;967;1277.22;623419;;0;04/10/2016
967.12;967;1277.22;623419;;0;05/10/2016
967.12;967;1277.22;623419;;0;06/10/2016
967.12;967;1139.9;623419;;0;07/10/2016
967.12;967;1139.9;623419;;0;08/10/2016
967.12;967;1139.9;623419;;0;09/10/2016
967.12;967;1139.9;623419;;0;10/10/2016
967.12;967;1139.9;623419;;0;11/10/2016
967.12;967;1139.9;623419;;0;12/10/2016
967.12;967;1139.9;623419;;0;13/10/2016
967.12;967;1139.9;623419;;0;14/10/2016
967.12;967;1139.9;623419;;0;15/10/2016
967.12;967;1139.9;623419;;0;16/10/2016
967.12;967;1139.9;623419;;0;17/10/2016
967.12;967;1482.9;623419;;0;19/10/2016
967.12;967;1482.9;623419;;0;20/10/2016
967.12;967;1482.9;623419;;0;21/10/2016
986;967;1482.9;623419;;0;22/10/2016
986;967;1482.9;623419;;0;23/10/2016
934.15;967;1482.9;623419;;0;24/10/2016
934.15;967;1482.9;623419;;0;25/10/2016
934.15;934;1482.9;623419;;0;26/10/2016
934.15;934;1482.9;623419;;0;27/10/2016
934.15;934;1482.9;623419;;0;28/10/2016
934.15;934;1482.9;623419;;0;29/10/2016
934.15;934;1482.9;623419;;0;30/10/2016
934.15;934;1482.9;623419;;0;31/10/2016
986;934;1482.9;623419;;0;01/11/2016
986;934;1482.9;623419;;0;02/11/2016
986;934;1482.9;623419;;0;03/11/2016
986;934;1482.9;623419;;0;04/11/2016
986;934;1482.9;623419;;0;05/11/2016
986;934;1482.9;623419;;0;06/11/2016
986;934;1482.9;623419;;0;07/11/2016
986;934;1482.9;623419;;0;08/11/2016
986;934;1139.9;623419;;0;09/11/2016
986;934;1139.9;623419;;0;10/11/2016
986;934;1366;623419;;0;11/11/2016
986;934;1366;623419;;0;12/11/2016
986;934;1366;623419;;0;13/11/2016
986;934;1366;623419;;0;14/11/2016
986;934;1366;623419;;0;15/11/2016
986;934;1366;623419;;0;16/11/2016
998;934;1366;623419;;0;17/11/2016
986;934;1366;623419;;0;18/11/2016
986;934;1366;623419;;0;19/11/2016
986;934;1366;623419;;0;20/11/2016
986;934;1366;623419;;0;21/11/2016
986;934;1366;623419;;0;22/11/2016
838.1;934;1366;623419;;0;23/11/2016
