precomin;precomed;precomax;idPu;dataCadastro;idParceiro;data
1075.5;0;1649.99;609852;;0;18/02/2016
1079.1;0;1649.99;609852;;0;19/02/2016
1133.1;0;1649.99;609852;;0;20/02/2016
1133.1;0;1649.99;609852;;0;21/02/2016
1133.1;0;1649.99;609852;;0;22/02/2016
1139.05;0;1439.1;609852;;0;23/02/2016
1139.05;0;1399.9;609852;;0;24/02/2016
1139.05;0;1399.9;609852;;0;25/02/2016
1139.05;0;1399.9;609852;;0;26/02/2016
1139.05;0;1399.9;609852;;0;27/02/2016
1139.05;0;1399.9;609852;;0;28/02/2016
1139.05;0;1399.9;609852;;0;29/02/2016
1139.05;0;1399.9;609852;;0;01/03/2016
1099;0;1399.9;609852;;0;02/03/2016
1079;0;1399.9;609852;;0;03/03/2016
1049;0;1555.44;609852;;0;04/03/2016
977.55;0;1555.44;609852;;0;05/03/2016
1049;0;1555.44;609852;;0;06/03/2016
1049;0;1699.9;609852;;0;07/03/2016
1049;0;1699.9;609852;;0;08/03/2016
1049;0;1699.9;609852;;0;09/03/2016
939.23;0;1529.91;609852;;0;10/03/2016
939.23;0;1699.9;609852;;0;11/03/2016
939.23;0;1699.9;609852;;0;12/03/2016
939.23;0;1699.9;609852;;0;13/03/2016
1049;0;1699.9;609852;;0;14/03/2016
1109;0;1495.91;609852;;0;15/03/2016
1109;0;1499;609852;;0;16/03/2016
1108.65;0;1495.91;609852;;0;17/03/2016
1053.55;0;1495.91;609852;;0;18/03/2016
1053.55;0;1495.91;609852;;0;19/03/2016
1189.15;0;1495.91;609852;;0;20/03/2016
1099;0;1495.91;609852;;0;21/03/2016
1099;0;1495.91;609852;;0;22/03/2016
879.9;0;1407.91;609852;;0;23/03/2016
879.9;0;1399;609852;;0;24/03/2016
847.98;0;1399;609852;;0;25/03/2016
1109;0;1622.72;609852;;0;26/03/2016
1199;0;1622.72;609852;;0;27/03/2016
977.68;0;1399;609852;;0;28/03/2016
977.68;0;1399;609852;;0;29/03/2016
977.68;0;1407.91;609852;;0;30/03/2016
977.68;0;1407.91;609852;;0;31/03/2016
1135;0;1599.9;609852;;0;01/04/2016
1053.55;0;1599.9;609852;;0;02/04/2016
1135;0;1599.9;609852;;0;03/04/2016
899.91;0;1599.9;609852;;0;04/04/2016
899.91;0;1903.73;609852;;0;05/04/2016
1101.9;0;1903.73;609852;;0;06/04/2016
1101.9;0;1599.9;609852;;0;07/04/2016
1101.9;0;1599.9;609852;;0;08/04/2016
899.91;0;1599.9;609852;;0;09/04/2016
899.91;0;1599.9;609852;;0;10/04/2016
899.91;0;1599.9;609852;;0;11/04/2016
899.91;0;1599.9;609852;;0;12/04/2016
899.91;0;1599.9;609852;;0;13/04/2016
899.91;0;1599.9;609852;;0;14/04/2016
999.9;0;1599.9;609852;;0;15/04/2016
999.9;0;1599.9;609852;;0;16/04/2016
999.9;0;1599.9;609852;;0;17/04/2016
999.9;0;1599.9;609852;;0;18/04/2016
1101.9;0;1599.9;609852;;0;19/04/2016
1101.9;0;1599.9;609852;;0;20/04/2016
1101.9;0;1599.9;609852;;0;21/04/2016
1101.9;0;1599.9;609852;;0;22/04/2016
1101.9;0;1599.9;609852;;0;23/04/2016
1101.9;0;1599.9;609852;;0;24/04/2016
1101.9;0;1599.9;609852;;0;25/04/2016
999.9;0;1599.9;609852;;0;26/04/2016
999.9;0;1599.9;609852;;0;27/04/2016
999.9;0;1599.9;609852;;0;28/04/2016
999.9;0;1529.91;609852;;0;29/04/2016
899.91;0;1529.91;609852;;0;30/04/2016
999.9;0;1529.91;609852;;0;01/05/2016
899.91;0;1529.91;609852;;0;02/05/2016
899.91;0;1529.91;609852;;0;03/05/2016
899.91;0;1529.91;609852;;0;04/05/2016
899.91;0;1529.91;609852;;0;05/05/2016
899.91;0;1529.91;609852;;0;06/05/2016
899.91;0;1529.91;609852;;0;07/05/2016
899.91;0;1529.91;609852;;0;08/05/2016
899.91;0;1699.9;609852;;0;09/05/2016
899.91;0;1699.9;609852;;0;10/05/2016
899.91;0;1699.9;609852;;0;11/05/2016
899.91;0;1699.9;609852;;0;12/05/2016
899.91;0;1699.9;609852;;0;13/05/2016
899.91;0;1699.9;609852;;0;14/05/2016
899.91;0;1699.9;609852;;0;15/05/2016
899.91;0;1699.9;609852;;0;16/05/2016
899.91;0;1699.9;609852;;0;17/05/2016
1007.93;0;1699.9;609852;;0;18/05/2016
