precomin;precomed;precomax;idPu;dataCadastro;idParceiro;data
1671.12;1500;2659.05;626151;;0;26/01/2017
1655.99;1574;2659.05;626151;;0;27/01/2017
1619.99;1574;2659.05;626151;;0;28/01/2017
1619.99;1574;2659.05;626151;;0;29/01/2017
1619.99;1574;2659.05;626151;;0;30/01/2017
1619.99;1574;2658.96;626151;;0;31/01/2017
1699;1574;2686.6;626151;;0;01/02/2017
1699;1574;2686.6;626151;;0;02/02/2017
1699;1574;2686.6;626151;;0;03/02/2017
1699;1574;2686.6;626151;;0;04/02/2017
1699;1574;2686.6;626151;;0;05/02/2017
1699;1574;2686.6;626151;;0;06/02/2017
1709.05;1574;2781.6;626151;;0;07/02/2017
1709.99;1574;2781.6;626151;;0;08/02/2017
1709.99;1619;2781.6;626151;;0;09/02/2017
1699;1619;2781.6;626151;;0;10/02/2017
1699;1619;2781.6;626151;;0;11/02/2017
1709.99;1619;2781.6;626151;;0;12/02/2017
1659;1619;2781.6;626151;;0;13/02/2017
1699;1619;2781.6;626151;;0;14/02/2017
1754.1;1619;2781.6;626151;;0;15/02/2017
1699;1619;2781.6;626151;;0;16/02/2017
